time,yaw_rate,lateral_acc,long_acc,forward_speed,steering_angle,brake_pressure,throttle
0.0,0.0,1.5,0.0,27.78,0.0,2.0,50.0
0.02002002002002002,0.0006005969897854771,1.4999729460002165,0.0020019966526409034,27.784004001329322,0.03002984948927385,1.999899800536272,50.04003993305282
0.04004004004004004,0.001201172314836512,1.4998917849767583,0.0040039612092181275,27.788007986610566,0.0600586157418256,1.99959921218502,50.08007922418436
0.06006006006006006,0.001801704311200153,1.4997565198572653,0.0060058615741825595,27.79201193979571,0.09008521556000765,1.999098265065035,50.120117231483654
0.08008008008008008,0.002402171316486401,1.4995671555210215,0.008007665653014208,27.796015844836873,0.12010856582432004,1.9983970093709509,50.160153313060285
0.10010010010010009,0.0030025516706496135,1.4993236987987764,0.010009341352736739,27.800019685686358,0.15012758353248068,1.9974955153682108,50.200186827054736
0.12012012012012012,0.0036028237167698308,1.499026158472501,0.012010856582432004,27.804023446296732,0.18014118583849154,1.9963938733860318,50.24021713164864
0.14014014014014015,0.004202965801833976,1.4986745452750705,0.014012179253754508,27.808027110620873,0.21014829009169878,1.9950921938083488,50.28024358507509
0.16016016016016016,0.004802956277516931,1.4982688718898751,0.016013277281445856,27.81203066261206,0.24014781387584655,1.993590607062758,50.320265545628914
0.18018018018018017,0.005402773500962431,1.4978091529503657,0.018014118583849152,27.816034086224004,0.27013867504812156,1.9918892636074454,50.36028237167698
0.20020020020020018,0.006002395835563764,1.497295405039524,0.02001467108342332,27.820037365410947,0.30011979177818815,1.9899883339161135,50.400293421668465
0.22022022022022023,0.006601801651744251,1.4967276466892634,0.022014902707257387,27.824040484127703,0.3300900825872125,1.9878880084608979,50.440298054145146
0.24024024024024024,0.007200969327737461,1.496105898379764,0.024014781387584654,27.828043426329728,0.36004846638687305,1.9855884976932825,50.480295627751694
0.2602602602602603,0.007799877250367161,1.4954301825387306,0.026014275062296845,27.83204617597319,0.38999386251835805,1.983090032023013,50.52028550124594
0.2802802802802803,0.00839850381582694,1.494700523540584,0.028013351675458077,27.836048717015018,0.419925190791347,1.9803928617950102,50.56026703350916
0.3003003003003003,0.008996827430459497,1.493916947705584,0.030011979177818823,27.840051033412994,0.4498413715229748,1.9774972572642842,50.60023958355637
0.3203203203203203,0.009594826511535582,1.4930794832988779,0.032010125527329715,27.844053109125785,0.47974132557677907,1.974403508568856,50.640202510546594
0.34034034034034033,0.010192479488032513,1.4921881605294813,0.03400775868965524,27.84805492811303,0.5096239744016255,1.9711119257006862,50.6801551737931
0.36036036036036034,0.010789764801412294,1.491243011549189,0.036004846638687305,27.8520564743354,0.5394882400706147,1.9676228384746126,50.72009693277374
0.38038038038038036,0.011386660906399275,1.490244070451415,0.03800135735705871,27.856057731754646,0.5693330453199638,1.9639365964953044,50.76002714714117
0.40040040040040037,0.01198314627175733,1.489191373269962,0.039997258836656405,27.860058684333694,0.5991573135878665,1.9600535691222312,50.799945176733125
0.42042042042042044,0.012579199381066528,1.488084957977722,0.0419925190791347,27.86405931603668,0.6289599690533264,1.955974145432653,50.83985038158269
0.44044044044044045,0.013174798733499289,1.486924864485308,0.04398710609642822,27.868059610829032,0.6587399366749644,1.9516987341826362,50.879742121928565
0.46046046046046046,0.013769922844595937,1.4857111346396112,0.045980987911264745,27.87205955267752,0.6884961422297968,1.947227763766095,50.919619758225295
0.4804804804804805,0.01436455024703971,1.484443812222295,0.047974132557677907,27.87605912555034,0.7182275123519855,1.9425616821718679,50.95948265115356
0.5005005005005005,0.01495865949143112,1.4831229429482131,0.04996650808151964,27.88005831341716,0.7479329745715559,1.9377009569388275,50.99933016163039
0.5205205205205206,0.015552229147061678,1.4817485744637613,0.05195808254097242,27.884057100249187,0.7776114573530839,1.9326460751090366,51.03916165081945
0.5405405405405406,0.016145237802686934,1.4803207563451592,0.053948824007061476,27.88805547001925,0.8072618901343466,1.927397543178943,51.07897648014123
0.5605605605605606,0.01673766406729883,1.478839540096662,0.05593870056416658,27.892053406701834,0.8368832033649415,1.9219558870486315,51.118774011283335
0.5805805805805806,0.01732948657089732,1.4773049791487014,0.05792768031053373,27.896050894273166,0.8664743285448661,1.9163216519691286,51.158553606210674
0.6006006006006006,0.017920683965261235,1.4757171288559594,0.05991573135878666,27.900047916711276,0.8960341982630617,1.9104954024877674,51.19831462717573
0.6206206206206206,0.01851123492471833,1.4740760464953715,0.061902821836437964,27.904044457996054,0.9255617462359166,1.9044777223916214,51.23805643672876
0.6406406406406406,0.019101118146914568,1.4723817912640602,0.06388891988640018,27.90804050210932,0.9550559073457283,1.8982692146490094,51.27777839772801
0.6606606606606606,0.019690312353582526,1.4706344242771996,0.06587399366749644,27.912036033034887,0.9845156176791261,1.8918705013490777,51.31747987334993
0.6806806806806807,0.020278796291308944,1.468834008565811,0.067858011354971,27.91603103475862,1.0139398145654472,1.8852822236394675,51.35716022709942
0.7007007007007007,0.020866548732301406,1.4669806090744897,0.06984094114099942,27.920025491268518,1.0433274366150702,1.8785050416620723,51.39681882281999
0.7207207207207207,0.021453548475154016,1.4650742926590614,0.07182275123519855,27.92401938655475,1.0726774237577008,1.8715396344868915,51.436455024703974
0.7407407407407407,0.02203977434561223,1.4631151280841714,0.07380340986513613,27.928012704609742,1.1019887172806115,1.8643867000439889,51.47606819730272
0.7607607607607607,0.02262520519733661,1.4611031860208037,0.07578288527684027,27.932005429428237,1.1312602598668304,1.8570469550535598,51.5156577055368
0.7807807807807807,0.023209819912665648,1.4590385390437317,0.07776114573530839,27.935997545007343,1.1604909956332823,1.849521134954116,51.55522291470617
0.8008008008008007,0.023793597403377498,1.456921261628901,0.0797381595250161,27.939989035346628,1.1896798701688749,1.841809993828796,51.59476319050032
0.8208208208208209,0.02437651661145069,1.454751430150741,0.08171389495042569,27.943979884448147,1.2188258305725344,1.8339143043298045,51.63427789900852
0.8408408408408409,0.024958556509823704,1.4525291228794128,0.08368832033649415,27.94797007631654,1.247927825491185,1.825834857600996,51.67376640672988
0.8608608608608609,0.02553969610315351,1.4502544199779837,0.08566140402918107,27.951959594959074,1.2769848051576753,1.8175724631985992,51.71322808058362
0.8808808808808809,0.026119914428572852,1.4479274034995357,0.08763311439595614,27.955948424385713,1.3059957214286424,1.8091279490101029,51.75266228791912
0.9009009009009009,0.026699190556446473,1.4455481573842073,0.0896034198263062,27.959936548609193,1.3349595278223236,1.8005021611712997,51.792068396526126
0.9209209209209209,0.027277503591126046,1.443116767456163,0.0915722887322421,27.96392395164506,1.3638751795563022,1.7916959639815055,51.83144577464484
0.9409409409409409,0.027854832671703963,1.4406333214204994,0.09353968954880508,27.967910617511766,1.392741633585198,1.7827102398169563,51.8707937909761
0.960960960960961,0.028431156972765787,1.4380979088600816,0.09550559073457283,27.971896530230712,1.4215578486382894,1.7735458890423947,51.910111814691454
0.980980980980981,0.0290064557051415,1.4355106212323108,0.09746996077216517,27.975881673826315,1.4503227852570748,1.7642038299208533,51.9493992154433
1.001001001001001,0.029580708116655398,1.4328715518658255,0.09943276816874931,27.97986603232608,1.4790354058327697,1.7546849985216466,51.98865536337499
1.021021021021021,0.030153893492874652,1.4301807959571349,0.10139398145654474,27.983849589760652,1.5076946746437325,1.744990348626576,52.027879629130894
1.0410410410410411,0.030725991157856538,1.4274384505671858,0.1033535691933278,27.98783233016389,1.5362995578928267,1.7351208516343621,52.067071383866555
1.0610610610610611,0.031296980474894244,1.4246446146178597,0.10531149996293568,27.99181423757293,1.5648490237447121,1.7250774964633107,52.106229999258716
1.0810810810810811,0.03186684084726131,1.4217993888884068,0.1072677423757701,27.99579529602825,1.5933420423630653,1.7148612894522237,52.1453548475154
1.1011011011011012,0.03243555171895452,1.4189028760118083,0.10922226506930059,27.99977548957371,1.621777585947726,1.7044732542595653,52.18444530138601
1.1211211211211212,0.03300309257543551,1.4159551804710762,0.11117503670856724,28.00375480225667,1.6501546287717752,1.693914431760891,52.223500734171346
1.1411411411411412,0.033569442944370635,1.4129564085954829,0.11312602598668307,28.007733218127985,1.6784721472185316,1.6831858799445527,52.26252051973366
1.1611611611611612,0.034134582396369566,1.409906668556727,0.11507520162533603,28.011710721242135,1.706729119818478,1.6722886738056888,52.30150403250672
1.1811811811811812,0.03469849054572215,1.4068060703650298,0.11702253237529034,28.01568729565724,1.7349245272861076,1.661223905238511,52.340450647505804
1.2012012012012012,0.03526114705113379,1.4036547258651686,0.11896798701688752,28.01966292543515,1.7630573525566895,1.6499926829268952,52.37935974033775
1.2212212212212212,0.035822531616459194,1.4004527487324414,0.1209115343605469,28.023637594641492,1.7911265808229595,1.638596132233295,52.41823068721094
1.2412412412412412,0.03638262399143446,1.3972002544685664,0.1228531432472657,28.027611287345753,1.819131199571723,1.6270353950859775,52.457062864945314
1.2612612612612613,0.03694140397240762,1.3938973603975158,0.12479278254911853,28.03158398762133,1.8470701986203808,1.6153116298646055,52.49585565098237
1.2812812812812813,0.03749885140306735,1.3905441856612832,0.12673042116975639,28.035555679545602,1.8749425701533675,1.603426011284167,52.53460842339513
1.3013013013013013,0.03805494617517011,1.387140851215587,0.12866602804490532,28.03952634719998,1.9027473087585052,1.5913797302772699,52.573320560898104
1.3213213213213213,0.03860966822926542,1.3836874798255065,0.13059957214286425,28.043495974669987,1.9304834114632707,1.579173993874811,52.61199144285729
1.3413413413413413,0.03916299755541951,1.3801841960610532,0.13253102246500278,28.047464546045315,1.9581498777709752,1.566810025085032,52.65062044930006
1.3613613613613613,0.039714914193937086,1.3766311262926783,0.1344603480462578,28.051432045419887,1.9857457096968543,1.5542890627709756,52.689206960925155
1.3813813813813813,0.040265398236081336,1.3730283986867131,0.13638751795563023,28.05539845689192,2.0132699118040667,1.5416123615263508,52.727750359112605
1.4014014014014013,0.04081442982479204,1.3693761432007472,0.13831250129668074,28.059363764563997,2.040721491239602,1.5287811915498242,52.766250025933616
1.4214214214214214,0.041361989155401895,1.365674491578939,0.14023526720802507,28.063327952543126,2.0680994577700944,1.5157968385177463,52.8047053441605
1.4414414414414414,0.041908056476350874,1.3619235773472647,0.14215578486382893,28.067291004940795,2.0954028238175435,1.5026606034553278,52.84311569727658
1.4614614614614614,0.042452612089898735,1.358123535808702,0.14407402347430212,28.07125290587305,2.122630604494937,1.4893738026062777,52.88148046948604
1.4814814814814814,0.042995636352835556,1.3542745040383477,0.14598995228619202,28.075213639460546,2.149781817641778,1.4759377673009155,52.91979904572384
1.5015015015015014,0.04353710967719027,1.3503766208784749,0.14790354058327698,28.079173189828623,2.176855483859513,1.4623538438227732,52.958070811665536
1.5215215215215214,0.04407701253093728,1.3464300269335236,0.1498147576868584,28.083131541107363,2.203850626546864,1.4486233932736992,52.996295153737165
1.5415415415415414,0.044615325438701,1.3424348645650293,0.1517235729562527,28.087088677431648,2.23076627193505,1.4347477914374747,53.03447145912505
1.5615615615615615,0.04515202898245839,1.3383912778864886,0.15362995578928268,28.091044582941233,2.2576014491229195,1.4207284286419628,53.07259911578565
1.5815815815815815,0.04568710380223936,1.3342994127581582,0.1555338756227679,28.094999241780812,2.2843551901119676,1.4065667096197976,53.11067751245536
